id	name	subject	semester
454	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
455	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
456	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
457	medicina	INTERNADO DE GINECOLOGIA Y OBSTETRICIA	12
458	medicina	INTERNADO DE GINECOLOGIA Y OBSTETRICIA	12
459	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
460	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
461	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
462	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
463	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
464	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
465	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
466	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
467	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
468	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
469	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
470	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
471	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
472	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
473	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
474	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
475	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
476	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
477	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
478	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
479	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
480	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
481	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
482	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
483	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
484	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
485	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
486	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
487	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
488	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
489	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
490	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
491	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
492	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
493	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
494	medicina	INTERNADO DE PEDIATRIA	14
495	medicina	INTERNADO DE PEDIATRIA	14
496	medicina	INTERNADO DE PEDIATRIA	14
497	medicina	INTERNADO DE PEDIATRIA	14
